Time	Gx	Gy	Gz	Ax	Ay	Az
8441	-0.14	-0.21	-0.32	0.11	0.00	0.97
8460	0.09	-0.29	-0.35	0.11	0.00	0.96
8478	0.02	-0.29	-0.37	0.11	0.01	0.96
8496	-0.17	-0.29	-0.37	0.11	0.01	0.96
8514	-0.15	-0.26	-0.27	0.11	0.00	0.97
8534	-0.26	-0.21	-0.34	0.11	0.00	0.96
8552	-0.12	-0.20	-0.37	0.11	0.00	0.96
8571	0.14	-0.26	-0.37	0.11	0.00	0.96
8589	-0.05	-0.27	-0.40	0.11	0.01	0.96
8608	-0.11	-0.34	-0.26	0.11	0.01	0.97
8626	-0.21	-0.21	-0.35	0.11	0.00	0.96
8645	-0.21	-0.24	-0.31	0.11	0.00	0.97
8663	-0.05	-0.18	-0.40	0.11	0.01	0.97
8682	0.03	-0.17	-0.31	0.11	0.00	0.96
8700	-0.14	-0.26	-0.38	0.11	0.00	0.97
8718	-0.12	-0.29	-0.44	0.11	0.00	0.97
8738	-0.15	-0.27	-0.40	0.11	0.00	0.97
8756	-0.08	-0.27	-0.32	0.11	0.00	0.97
8774	-0.15	-0.29	-0.31	0.10	0.01	0.96
