Time	Gx	Gy	Gz	Ax	Ay	Az
10646	10.44	-50.69	66.60	-0.04	-0.19	0.08
10664	8.09	-49.00	36.94	-0.04	-0.16	0.14
10683	3.78	-43.90	2.64	0.04	-0.13	0.19
10701	1.10	-40.92	-16.83	0.06	-0.13	0.20
10720	-3.74	-19.94	-55.77	0.03	-0.17	0.25
10739	-2.03	-13.40	-89.34	0.01	-0.22	0.32
10759	2.81	-1.37	-119.95	0.06	-0.17	0.37
10778	-0.03	11.51	-150.39	0.06	-0.11	0.38
10796	-6.90	21.13	-175.80	0.00	-0.17	0.47
10814	-6.56	20.78	-184.60	-0.01	-0.18	0.56
10834	-3.83	20.74	-194.61	-0.00	-0.16	0.59
10853	-4.43	19.90	-202.93	0.06	-0.10	0.64
10873	-8.36	25.39	-209.00	0.07	-0.13	0.76
10891	-7.45	27.34	-200.70	0.08	-0.11	0.82
10911	-7.64	32.20	-187.87	0.16	-0.09	0.89
10929	-11.98	41.56	-183.46	0.13	-0.00	0.91
10947	-17.62	43.81	-181.08	0.14	0.04	1.06
10967	-30.08	46.84	-169.39	0.14	-0.01	1.13
10985	-31.10	47.82	-155.81	0.11	-0.09	1.15
11004	-33.91	45.03	-144.10	0.11	0.11	1.23
11022	-46.33	39.31	-131.59	0.05	-0.01	1.26
11040	-43.11	27.62	-119.26	0.09	-0.07	1.33
11060	-36.29	25.39	-106.63	0.23	-0.02	1.53
11078	-33.58	27.98	-99.84	0.20	-0.04	1.56
11097	-20.58	28.37	-88.27	0.18	-0.14	1.56
11115	-0.63	31.85	-82.40	0.28	-0.10	1.58
11135	11.75	44.97	-80.44	0.27	-0.02	1.56
11152	15.40	51.35	-78.90	0.17	0.10	1.54
11170	12.22	50.81	-76.84	0.18	0.18	1.73
11189	-0.09	47.88	-70.72	0.12	0.17	1.77
11207	-11.47	31.92	-64.21	-0.00	0.15	1.71
11226	-23.79	8.47	-59.30	0.07	0.20	1.64
11244	-41.87	-1.74	-55.07	0.19	0.23	1.68
11263	-57.37	-2.27	-50.58	0.21	0.13	1.64
11282	-60.96	-1.86	-49.24	0.26	0.05	1.67
11300	-61.22	1.60	-47.90	0.29	0.05	1.69
11319	-60.07	9.92	-45.56	0.27	0.07	1.67
11337	-60.32	15.05	-38.83	0.22	0.03	1.61
11355	-54.17	17.87	-30.58	0.22	-0.03	1.61
11375	-41.21	19.45	-22.52	0.20	-0.09	1.62
11393	-32.85	19.21	-18.22	0.18	-0.10	1.62
11413	-16.53	16.36	-7.78	0.18	-0.10	1.61
11431	-2.85	15.93	6.88	0.18	-0.05	1.59
11449	0.99	14.77	26.49	0.13	0.05	1.56
11467	-7.10	7.60	48.25	0.07	0.10	1.49
11484	-13.90	1.97	58.87	0.05	0.12	1.45
11502	-29.83	-10.03	79.30	0.03	0.08	1.37
11520	-41.93	-21.29	98.31	0.05	0.03	1.32
11539	-49.68	-27.34	115.40	0.10	-0.03	1.27
11557	-51.53	-27.68	122.97	0.09	-0.13	1.22
11577	-48.75	-27.74	136.44	0.07	-0.18	1.20
11595	-36.88	-31.37	147.63	0.04	-0.24	1.15
11614	-22.08	-36.38	156.28	0.03	-0.25	1.11
11633	-8.53	-41.69	161.88	0.01	-0.24	1.04
11651	1.45	-49.30	165.18	-0.01	-0.20	0.99
11670	5.45	-57.88	165.82	-0.01	-0.18	0.93
11688	6.39	-60.94	165.02	0.00	-0.18	0.87
11706	6.84	-65.19	161.47	-0.01	-0.17	0.84
11726	5.17	-71.58	157.61	-0.04	-0.16	0.77
11744	3.77	-78.19	154.08	-0.04	-0.19	0.70
11763	6.45	-82.02	150.28	-0.01	-0.25	0.64
11782	14.77	-82.84	145.37	-0.00	-0.27	0.58
11802	19.68	-82.24	142.79	-0.00	-0.25	0.50
11820	28.95	-80.35	138.85	-0.00	-0.24	0.46
11838	36.56	-78.12	137.50	0.01	-0.25	0.35
11857	45.47	-73.07	136.58	0.02	-0.26	0.25
11876	52.99	-67.35	134.92	0.01	-0.23	0.18
11895	56.55	-63.11	132.31	0.03	-0.19	0.10
11913	56.46	-59.22	130.25	0.06	-0.18	0.03
11931	55.08	-49.07	122.97	0.05	-0.18	0.01
11949	52.34	-39.43	110.81	0.02	-0.14	-0.00
11968	44.48	-33.78	93.52	-0.02	-0.11	-0.01
11988	33.71	-31.37	67.43	-0.02	-0.13	0.02
12006	26.18	-28.29	33.22	-0.05	-0.17	0.05
12024	24.15	-27.76	15.99	-0.09	-0.17	0.11
12044	21.10	-32.49	-18.11	-0.09	-0.16	0.14
12062	16.78	-32.17	-52.20	-0.03	-0.14	0.20
12083	10.25	-27.51	-84.63	-0.02	-0.13	0.26
12101	1.83	-20.51	-107.41	-0.02	-0.11	0.29
12121	-6.07	-15.64	-124.60	0.02	-0.15	0.30
12140	-9.90	-1.54	-147.86	0.08	-0.11	0.38
12159	-18.52	7.97	-167.13	0.02	-0.10	0.46
12178	-20.28	11.49	-178.57	0.00	-0.25	0.52
12197	-13.99	11.58	-185.82	0.09	-0.23	0.61
12216	-1.80	17.62	-205.05	0.08	-0.12	0.64
12235	-6.41	21.88	-217.12	0.07	-0.10	0.74
12254	-8.21	24.92	-221.82	0.10	-0.13	0.83
12272	-7.40	32.00	-227.97	0.17	-0.08	0.92
12291	-18.25	40.13	-232.54	0.12	0.09	1.02
12310	-35.86	39.81	-224.00	0.08	-0.03	1.11
12328	-37.29	37.45	-216.46	0.07	-0.10	1.11
12347	-34.06	32.44	-201.95	0.14	0.00	1.18
12365	-42.25	31.25	-189.18	0.09	0.06	1.25
12383	-46.74	23.39	-173.05	0.12	-0.07	1.38
12403	-35.17	18.13	-150.57	0.12	-0.09	1.44
12421	-27.39	12.28	-123.76	0.12	0.05	1.47
12440	-27.91	10.31	-110.84	0.17	0.08	1.51
12458	-29.51	13.55	-89.84	0.24	0.00	1.51
12476	-23.70	23.73	-75.15	0.30	-0.01	1.49
12495	-21.32	40.24	-63.55	0.38	0.06	1.70
12513	-21.21	53.79	-53.44	0.20	-0.02	1.77
12533	-17.44	51.76	-49.04	0.08	-0.02	1.70
12551	-9.81	37.45	-40.66	0.09	0.03	1.69
12569	-12.57	25.16	-32.39	0.13	0.13	1.74
12588	-24.17	15.40	-23.48	0.11	0.15	1.72
12606	-34.93	2.56	-15.91	0.11	0.13	1.66
12625	-45.82	-6.03	-9.09	0.20	0.15	1.65
12643	-52.05	-6.55	-5.46	0.22	0.14	1.63
12661	-60.82	-3.23	1.48	0.23	0.08	1.58
12680	-61.63	1.16	8.21	0.23	0.02	1.54
