Time	Gx	Gy	Gz	Ax	Ay	Az	Deadlift	Squat	Rest	RowLeft	RowRight	Swing	
40243	41	-152	124	0.27	-0.10	1.20	0.00	0.00	0.00	0.00	1.00	0.00
40278	66	-13	141	0.29	-0.15	1.29	0.00	0.00	0.00	0.00	1.00	0.00
40312	98	60	156	0.09	-0.19	1.36	0.00	0.00	0.00	0.00	1.00	0.00
40345	127	71	178	-0.08	-0.12	1.46	0.00	0.00	0.00	0.61	0.39	0.00
40380	128	21	166	-0.26	-0.08	1.54	0.00	0.00	0.00	0.99	0.00	0.01
40414	130	-55	158	-0.34	-0.14	1.60	0.00	0.00	0.00	0.98	0.00	0.02
40450	134	-154	127	-0.22	-0.14	1.69	0.00	0.00	0.00	0.90	0.00	0.10
40483	139	-198	104	-0.14	-0.14	1.75	0.00	0.00	0.00	0.80	0.00	0.20
40518	140	-214	88	0.01	-0.11	1.93	0.00	0.00	0.00	0.57	0.00	0.43
40554	139	-179	76	0.19	-0.12	2.02	0.00	0.00	0.00	0.80	0.00	0.20
40588	142	-134	98	0.09	-0.08	1.96	0.00	0.00	0.00	0.94	0.00	0.06
40621	128	-116	142	0.11	-0.06	1.84	0.00	0.00	0.00	0.98	0.00	0.02
40655	110	-121	182	-0.03	-0.04	1.69	0.00	0.00	0.00	0.99	0.00	0.00
40689	88	-150	207	0.00	-0.07	1.44	0.00	0.00	0.00	0.98	0.02	0.00
40722	54	-167	201	0.03	-0.05	1.19	0.00	0.00	0.00	0.97	0.03	0.00
40757	32	-154	167	0.11	-0.10	1.06	0.00	0.00	0.00	0.96	0.04	0.00
40790	21	-117	118	0.11	-0.07	0.97	0.00	0.00	0.00	0.95	0.05	0.00
40824	8	-70	46	0.07	-0.08	0.92	0.00	0.00	0.00	1.00	0.00	0.00
40857	7	-41	-4	0.08	-0.09	0.92	0.00	0.00	0.00	0.99	0.00	0.01
40892	5	-9	-40	0.09	-0.04	0.94	0.00	0.00	0.00	0.97	0.00	0.03
40926	-18	37	-70	0.12	-0.00	1.03	0.00	0.00	0.00	0.88	0.00	0.12
40961	-39	78	-80	0.16	-0.04	1.08	0.00	0.00	0.00	0.45	0.00	0.55
40995	-61	151	-85	0.21	-0.04	1.25	0.00	0.00	0.00	0.16	0.00	0.84
41029	-77	210	-88	0.21	-0.04	1.41	0.00	0.00	0.00	0.25	0.00	0.75
41062	-102	261	-97	0.12	-0.03	1.73	0.00	0.00	0.00	0.34	0.00	0.66
41097	-137	282	-118	-0.02	-0.11	1.99	0.00	0.00	0.00	0.45	0.00	0.55
41132	-142	258	-143	-0.08	-0.19	2.10	0.00	0.00	0.00	0.68	0.00	0.32
41167	-143	217	-180	-0.11	-0.15	2.10	0.00	0.00	0.00	0.54	0.00	0.46
41201	-162	186	-208	-0.01	-0.13	2.05	0.00	0.00	0.00	0.28	0.00	0.72
41235	-187	172	-244	-0.00	-0.19	1.93	0.00	0.00	0.00	0.33	0.00	0.67
41269	-193	159	-265	0.02	-0.24	1.81	0.00	0.00	0.00	0.15	0.00	0.85
41306	-195	134	-271	-0.01	-0.24	1.67	0.00	0.00	0.00	0.01	0.00	0.99
41342	-201	109	-267	-0.02	-0.24	1.56	0.00	0.00	0.00	0.00	0.00	1.00
41378	-205	65	-246	-0.01	-0.29	1.35	0.00	0.00	0.00	0.00	0.00	1.00
41413	-193	44	-217	0.06	-0.30	1.16	0.00	0.00	0.00	0.00	0.00	1.00
41447	-171	32	-165	0.10	-0.31	0.92	0.00	0.00	0.00	0.00	0.00	1.00
41482	-154	42	-140	0.13	-0.33	0.79	0.00	0.00	0.00	0.00	0.00	1.00
41518	-139	54	-117	0.13	-0.34	0.57	0.00	0.00	0.00	0.00	0.00	1.00
41551	-118	67	-110	0.19	-0.37	0.43	0.00	0.00	0.00	0.00	0.00	1.00
41587	-98	86	-96	0.16	-0.36	0.33	0.00	0.00	0.00	0.00	0.00	1.00
41622	-69	111	-85	0.19	-0.39	0.27	0.00	0.00	0.00	0.00	0.00	1.00
41656	-45	135	-85	0.18	-0.39	0.25	0.00	0.00	0.00	0.00	0.00	1.00
41691	-24	160	-97	0.24	-0.40	0.18	0.00	0.00	0.00	0.00	0.00	1.00
41726	-2	203	-110	0.25	-0.38	0.16	0.00	0.00	0.00	0.00	0.00	1.00
41761	5	246	-128	0.23	-0.32	0.12	0.00	0.00	0.00	0.00	0.00	1.00
41796	4	291	-172	0.23	-0.30	0.14	0.00	0.00	0.00	0.00	0.00	1.00
41831	13	353	-244	0.26	-0.36	0.16	0.00	0.00	0.00	0.00	0.00	1.00
41864	18	387	-272	0.24	-0.35	0.06	0.00	0.00	0.00	0.00	0.00	1.00
41899	-47	203	-350	0.09	-0.12	0.45	0.00	0.00	0.00	0.00	0.00	1.00
41934	-78	52	-404	0.44	-0.06	0.54	0.00	0.00	0.00	0.00	0.00	1.00
41969	-71	118	-291	0.49	0.03	0.67	0.00	0.00	0.00	0.00	0.00	1.00
42004	-70	20	-252	1.11	1.05	1.35	0.00	0.00	0.00	0.00	0.00	1.00
42038	29	-164	-117	0.69	0.15	0.73	0.00	0.00	0.00	0.00	0.00	1.00
42073	48	-96	135	1.11	-0.08	0.80	0.00	0.00	0.00	0.52	0.00	0.48
42108	60	48	204	1.19	-0.07	0.93	0.00	0.00	0.00	0.89	0.00	0.11
42141	15	47	108	1.21	-0.09	1.12	0.00	0.00	0.00	0.92	0.00	0.08
42175	-40	19	-89	1.16	-0.27	1.03	0.00	0.00	0.00	0.99	0.00	0.01
42211	-47	19	-77	1.04	-0.43	1.01	0.00	0.00	0.00	0.98	0.00	0.02
42246	-9	-7	6	0.88	-0.37	0.93	0.00	0.00	0.00	0.93	0.00	0.07
42280	19	-34	3	0.76	-0.23	0.84	0.00	0.00	0.00	0.62	0.00	0.38
42314	13	-54	-20	0.86	-0.07	0.77	0.00	0.00	0.00	0.77	0.00	0.23
42349	-12	-41	-7	1.00	-0.03	0.76	0.00	0.00	0.00	0.94	0.00	0.06
42384	-41	-12	46	1.07	-0.04	0.68	0.00	0.00	0.00	1.00	0.00	0.00
42419	-47	1	81	0.95	-0.14	0.62	0.00	0.00	0.00	0.96	0.04	0.00
42452	-35	4	88	0.88	-0.23	0.63	0.00	0.00	0.00	0.82	0.18	0.00
42486	-16	-3	78	0.87	-0.28	0.65	0.00	0.00	0.00	0.89	0.11	0.00
42521	-14	3	90	0.85	-0.26	0.61	0.00	0.00	0.00	0.72	0.28	0.00
42554	-24	6	112	0.74	-0.20	0.53	0.00	0.00	0.00	0.04	0.96	0.00
42587	-35	-5	153	0.62	-0.17	0.45	0.00	0.00	0.00	0.03	0.97	0.00
42623	-38	-24	191	0.52	-0.16	0.37	0.00	0.00	0.00	0.29	0.71	0.00
42658	-33	-48	236	0.36	-0.15	0.28	0.00	0.00	0.00	0.99	0.01	0.00
42692	-27	-61	267	0.26	-0.14	0.24	0.00	0.00	0.00	1.00	0.00	0.00
42727	-24	-74	298	0.14	-0.11	0.20	0.00	0.00	0.00	0.99	0.00	0.01
42762	-30	-89	301	0.05	-0.09	0.17	0.00	0.00	0.00	1.00	0.00	0.00
42797	-50	-116	298	-0.03	-0.07	0.13	0.00	0.00	0.00	0.99	0.00	0.01
42833	-84	-155	301	-0.10	-0.06	0.11	0.00	0.00	0.00	1.00	0.00	0.00
42867	-107	-188	295	-0.20	-0.07	0.12	0.00	0.00	0.00	0.99	0.00	0.01
42903	-130	-245	277	-0.33	-0.03	0.16	0.00	0.00	0.00	1.00	0.00	0.00
42939	-161	-345	266	-0.50	-0.07	0.33	0.00	0.00	0.00	1.00	0.00	0.00
42975	-158	-432	294	-0.54	-0.21	0.55	0.00	0.00	0.00	0.94	0.06	0.00
43010	-134	-499	301	-0.27	-0.24	1.03	0.00	0.00	0.00	0.00	1.00	0.00
43045	-78	-464	246	0.20	-0.54	1.45	0.00	0.00	0.00	0.00	1.00	0.00
43080	78	-270	173	0.53	-0.61	1.85	0.00	0.00	0.00	0.08	0.92	0.00
43115	184	-143	135	0.27	-0.47	2.03	0.00	0.00	0.00	0.01	0.99	0.00
43149	224	-98	97	0.00	-0.12	2.07	0.00	0.00	0.00	0.00	1.00	0.00
43183	169	-127	57	-0.18	-0.01	2.12	0.00	0.00	0.00	0.00	1.00	0.00
43219	116	-198	41	-0.25	-0.05	2.21	0.00	0.00	0.00	0.00	1.00	0.00
43254	85	-295	35	-0.17	-0.15	2.28	0.00	0.00	0.00	0.00	1.00	0.00
43287	98	-313	40	0.06	-0.23	2.29	0.00	0.00	0.00	0.06	0.94	0.00
43322	125	-246	45	0.23	-0.17	2.25	0.00	0.00	0.00	0.37	0.63	0.00
43357	121	-184	47	0.18	-0.11	2.12	0.00	0.00	0.00	0.96	0.04	0.00
43391	106	-153	53	0.04	-0.07	1.81	0.00	0.00	0.00	0.21	0.79	0.00
43425	75	-152	59	0.01	-0.04	1.62	0.00	0.00	0.00	0.19	0.81	0.00
43460	51	-160	58	-0.01	-0.07	1.43	0.00	0.00	0.00	0.61	0.39	0.00
43495	42	-164	46	0.01	-0.11	1.15	0.00	0.00	0.00	0.96	0.04	0.00
43530	41	-156	32	0.05	-0.11	0.98	0.00	0.00	0.00	1.00	0.00	0.00
43564	48	-122	11	0.09	-0.12	0.80	0.00	0.00	0.00	1.00	0.00	0.00
43598	52	-89	-3	0.10	-0.10	0.71	0.00	0.00	0.00	0.99	0.00	0.01
43634	43	-40	-14	0.12	-0.05	0.66	0.00	0.00	0.00	1.00	0.00	0.00
43669	23	1	-17	0.16	-0.03	0.70	0.00	0.00	0.00	0.93	0.00	0.07
43702	-3	53	-18	0.23	-0.01	0.77	0.00	0.00	0.00	0.63	0.00	0.37
43738	-43	145	-22	0.29	0.01	0.89	0.00	0.00	0.00	0.40	0.00	0.60
43773	-76	226	-32	0.32	-0.01	1.10	0.00	0.00	0.00	0.18	0.00	0.82
43808	-112	309	-60	0.18	-0.05	1.52	0.00	0.00	0.00	0.40	0.00	0.60
43843	-132	320	-83	-0.00	-0.16	1.87	0.00	0.00	0.00	0.79	0.00	0.21
43878	-115	261	-111	-0.19	-0.27	2.14	0.00	0.00	0.00	0.99	0.00	0.01
43913	-100	188	-125	-0.15	-0.21	2.18	0.00	0.00	0.00	1.00	0.00	0.00
43948	-108	150	-140	0.07	-0.10	2.15	0.00	0.00	0.00	0.75	0.25	0.00
43983	-139	160	-151	0.12	-0.07	2.16	0.00	0.00	0.00	0.08	0.92	0.00
44017	-192	193	-162	0.13	-0.09	2.02	0.00	0.00	0.00	0.00	1.00	0.00
44052	-218	197	-166	0.01	-0.18	1.89	0.00	0.00	0.00	0.00	1.00	0.00
44087	-216	169	-168	-0.07	-0.30	1.74	0.00	0.00	0.00	0.00	1.00	0.00
44122	-186	116	-176	-0.06	-0.31	1.58	0.00	0.00	0.00	0.00	1.00	0.00
44157	-174	75	-195	-0.01	-0.25	1.38	0.00	0.00	0.00	0.00	1.00	0.00
44192	-167	61	-206	0.02	-0.25	1.24	0.00	0.00	0.00	0.76	0.24	0.00
44228	-168	52	-215	0.05	-0.27	1.04	0.00	0.00	0.00	0.97	0.00	0.03
44264	-159	46	-213	0.05	-0.30	0.87	0.00	0.00	0.00	0.47	0.00	0.53
44298	-147	36	-201	0.05	-0.34	0.64	0.00	0.00	0.00	0.14	0.00	0.86
44332	-130	30	-187	0.12	-0.34	0.50	0.00	0.00	0.00	0.07	0.00	0.93
44366	-116	38	-174	0.12	-0.34	0.39	0.00	0.00	0.00	0.01	0.00	0.99
44400	-95	49	-158	0.13	-0.40	0.30	0.00	0.00	0.00	0.00	0.00	1.00
44434	-74	69	-152	0.20	-0.36	0.23	0.00	0.00	0.00	0.00	0.00	1.00
44471	-59	104	-140	0.20	-0.35	0.14	0.00	0.00	0.00	0.00	0.00	1.00
44506	-47	134	-121	0.21	-0.33	0.09	0.00	0.00	0.00	0.00	0.00	1.00
44541	-37	158	-94	0.21	-0.25	0.08	0.00	0.00	0.00	0.00	0.00	1.00
44575	-44	169	-116	0.21	-0.26	0.07	0.00	0.00	0.00	0.00	0.00	1.00
44610	-38	183	-148	0.21	-0.30	0.05	0.00	0.00	0.00	0.00	0.00	1.00
44646	-25	196	-145	0.26	-0.27	0.06	0.00	0.00	0.00	0.00	0.00	1.00
44681	-22	221	-135	0.40	-0.24	0.08	0.00	0.00	0.00	0.00	0.00	1.00
44715	-49	243	-139	0.15	-0.01	0.02	0.00	0.00	0.00	0.00	0.00	1.00
44750	-107	-1	-272	0.71	-0.06	0.36	0.00	0.00	0.00	0.00	0.00	1.00
44785	-115	95	-263	1.02	-0.04	0.50	0.00	0.00	0.00	0.00	0.00	1.00
44821	-121	91	-302	0.98	-0.09	0.70	0.00	0.00	0.00	0.00	0.00	1.00
44855	-66	-66	-276	1.63	0.47	0.80	0.00	0.00	0.00	0.00	0.00	1.00
44890	23	-93	-1	1.37	0.19	0.52	0.00	0.00	0.00	0.02	0.00	0.98
44924	91	-18	118	1.30	0.01	0.51	0.00	0.00	0.00	0.87	0.00	0.13
44959	79	-3	51	1.17	0.05	0.51	0.00	0.00	0.00	0.99	0.00	0.01
44992	20	12	-25	1.11	-0.04	0.64	0.00	0.00	0.00	0.99	0.00	0.01
45026	-44	1	-61	1.12	-0.10	0.68	0.00	0.00	0.00	0.99	0.00	0.01
45062	-62	-23	-28	1.09	-0.13	0.63	0.00	0.00	0.00	0.95	0.00	0.05
45097	-17	-35	-20	0.96	-0.06	0.47	0.00	0.00	0.00	0.82	0.00	0.18
45132	18	-31	-25	0.92	0.02	0.40	0.00	0.00	0.00	0.65	0.00	0.35
45166	24	-19	4	0.87	0.11	0.35	0.00	0.00	0.00	0.82	0.00	0.18
45201	5	-8	23	0.96	0.15	0.39	0.00	0.00	0.00	0.83	0.00	0.17
45235	-15	12	33	1.03	0.18	0.33	0.00	0.00	0.00	0.98	0.00	0.02
45269	-37	24	51	1.05	0.11	0.38	0.00	0.00	0.00	0.99	0.00	0.01
45302	-32	32	89	1.05	0.08	0.41	0.00	0.00	0.00	1.00	0.00	0.00
45336	-27	26	161	1.04	0.01	0.44	0.00	0.00	0.00	1.00	0.00	0.00
45371	-16	35	207	1.00	-0.04	0.46	0.00	0.00	0.00	0.97	0.03	0.00
45405	-3	31	232	0.90	-0.08	0.43	0.00	0.00	0.00	0.66	0.34	0.00
45439	12	16	278	0.71	-0.11	0.33	0.00	0.00	0.00	0.88	0.12	0.00
45474	16	6	331	0.59	-0.17	0.28	0.00	0.00	0.00	1.00	0.00	0.00
45506	22	7	387	0.44	-0.19	0.24	0.00	0.00	0.00	0.99	0.00	0.01
45540	18	-5	412	0.24	-0.14	0.17	0.00	0.00	0.00	0.74	0.00	0.26
45576	-6	-25	402	0.12	-0.09	0.14	0.00	0.00	0.00	0.37	0.00	0.63
45611	-56	-67	364	-0.02	-0.03	0.12	0.00	0.00	0.00	0.24	0.00	0.76
45646	-98	-106	320	-0.12	-0.02	0.09	0.00	0.00	0.00	0.46	0.00	0.54
45681	-133	-153	256	-0.17	-0.04	0.13	0.00	0.00	0.00	0.79	0.00	0.21
45717	-150	-193	214	-0.30	0.03	0.17	0.00	0.00	0.00	1.00	0.00	0.00
45751	-170	-297	203	-0.51	-0.05	0.37	0.00	0.00	0.00	0.99	0.01	0.00
45787	-139	-379	240	-0.46	-0.20	0.61	0.00	0.00	0.00	0.99	0.00	0.00
45822	-102	-469	222	-0.19	-0.21	1.15	0.00	0.00	0.00	0.19	0.81	0.00
45857	-54	-415	156	0.45	-0.45	1.66	0.00	0.00	0.00	0.12	0.88	0.00
45892	127	-191	82	0.53	-0.66	2.19	0.00	0.00	0.00	0.71	0.29	0.00
45926	238	-69	51	0.28	-0.35	2.13	0.00	0.00	0.00	0.90	0.10	0.00
45960	250	-38	27	-0.15	-0.01	2.17	0.00	0.00	0.00	0.94	0.06	0.00
45996	180	-121	13	-0.30	-0.05	2.08	0.00	0.00	0.00	0.99	0.01	0.00
46031	158	-217	16	-0.22	-0.18	2.13	0.00	0.00	0.00	0.99	0.00	0.01
46065	156	-272	16	0.01	-0.20	2.16	0.00	0.00	0.00	0.99	0.00	0.01
46100	168	-243	23	0.18	-0.25	2.08	0.00	0.00	0.00	0.97	0.00	0.03
46134	179	-154	40	0.22	-0.14	1.92	0.00	0.00	0.00	0.79	0.00	0.21
46168	158	-111	49	0.09	-0.08	1.83	0.00	0.00	0.00	0.75	0.00	0.25
46202	124	-103	52	0.00	-0.09	1.64	0.00	0.00	0.00	0.78	0.00	0.22
46237	94	-119	48	-0.08	-0.14	1.49	0.00	0.00	0.00	0.93	0.00	0.07
46272	89	-151	39	-0.10	-0.19	1.34	0.00	0.00	0.00	0.98	0.00	0.02
46308	92	-169	19	-0.00	-0.16	1.16	0.00	0.00	0.00	1.00	0.00	0.00
46342	83	-155	2	0.08	-0.12	1.04	0.00	0.00	0.00	0.99	0.00	0.01
46376	61	-92	-14	0.19	-0.08	0.85	0.00	0.00	0.00	0.99	0.00	0.01
46412	39	-37	-19	0.17	-0.06	0.74	0.00	0.00	0.00	1.00	0.00	0.00
46447	-5	30	-20	0.19	-0.01	0.70	0.00	0.00	0.00	0.99	0.00	0.01
46481	-45	81	-20	0.20	0.03	0.75	0.00	0.00	0.00	0.98	0.00	0.02
46515	-94	130	-21	0.22	0.02	0.89	0.00	0.00	0.00	0.79	0.00	0.21
46548	-144	190	-30	0.19	-0.02	1.09	0.00	0.00	0.00	0.44	0.00	0.56
46582	-168	215	-41	0.14	-0.04	1.39	0.00	0.00	0.00	0.08	0.00	0.92
46617	-179	217	-60	0.01	-0.17	1.66	0.00	0.00	0.00	0.02	0.00	0.98
46651	-173	189	-80	-0.02	-0.16	1.87	0.00	0.00	0.00	0.02	0.00	0.98
46685	-178	154	-100	-0.02	-0.13	1.95	0.00	0.00	0.00	0.09	0.00	0.91
46720	-200	125	-122	0.07	-0.16	1.97	0.00	0.00	0.00	0.09	0.00	0.91
46754	-206	131	-143	0.13	-0.23	1.99	0.00	0.00	0.00	0.74	0.00	0.26
46788	-205	145	-168	0.06	-0.29	1.97	0.00	0.00	0.00	1.00	0.00	0.00
46823	-201	131	-172	-0.01	-0.33	1.88	0.00	0.00	0.00	1.00	0.00	0.00
46857	-192	99	-172	-0.03	-0.37	1.80	0.00	0.00	0.00	1.00	0.00	0.00
46891	-185	67	-182	0.00	-0.39	1.65	0.00	0.00	0.00	1.00	0.00	0.00
46926	-189	48	-181	0.02	-0.40	1.47	0.00	0.00	0.00	0.99	0.00	0.01
46960	-184	32	-161	0.08	-0.47	1.24	0.00	0.00	0.00	0.92	0.00	0.08
46994	-170	27	-138	0.07	-0.49	1.11	0.00	0.00	0.00	0.66	0.00	0.34
47028	-161	19	-115	0.11	-0.42	0.88	0.00	0.00	0.00	0.04	0.00	0.96
47062	-160	8	-83	0.10	-0.45	0.73	0.00	0.00	0.00	0.00	0.00	1.00
47096	-150	-2	-61	0.16	-0.48	0.63	0.00	0.00	0.00	0.00	0.00	1.00
47131	-127	8	-36	0.16	-0.46	0.53	0.00	0.00	0.00	0.00	0.00	1.00
47165	-117	22	-46	0.20	-0.45	0.45	0.00	0.00	0.00	0.00	0.00	1.00
47201	-108	50	-64	0.18	-0.40	0.34	0.00	0.00	0.00	0.00	0.00	1.00
47237	-96	66	-70	0.17	-0.41	0.27	0.00	0.00	0.00	0.00	0.00	1.00
47271	-66	74	-40	0.15	-0.42	0.13	0.00	0.00	0.00	0.00	0.00	1.00
47305	-31	49	41	0.13	-0.30	0.08	0.00	0.00	0.00	0.00	0.00	1.00
47340	14	68	104	0.03	-0.32	0.07	0.00	0.00	0.00	0.00	0.00	1.00
47374	35	44	158	0.54	-0.31	-0.00	0.00	0.00	0.00	0.00	0.00	1.00
47409	22	77	-63	0.10	-0.33	0.04	0.00	0.00	0.00	0.00	0.00	1.00
47444	-25	14	-172	0.18	-0.34	-0.01	0.00	0.00	0.00	0.00	0.00	1.00
47479	-13	53	-127	0.31	-0.43	-0.00	0.00	0.00	0.00	0.00	0.00	1.00
47515	10	134	-189	0.37	-0.37	-0.06	0.00	0.00	0.00	0.00	0.00	1.00
47550	28	220	-264	0.71	-0.78	-0.14	0.00	0.00	0.00	0.00	0.00	1.00
47585	-3	289	-316	0.75	-0.63	0.01	0.00	0.00	0.00	0.00	0.00	1.00
47619	-123	212	-343	0.96	-0.51	0.15	0.00	0.00	0.00	0.00	0.00	1.00
47654	-217	190	-326	1.40	-0.56	0.54	0.00	0.00	0.00	0.00	0.00	1.00
47689	-241	139	-345	1.92	-0.21	0.70	0.00	0.00	0.00	0.00	0.00	1.00
47725	-95	-75	-72	1.19	-0.49	0.44	0.00	0.00	0.00	0.78	0.00	0.22
47760	1	-51	122	1.01	-0.46	0.36	0.00	0.00	0.00	0.92	0.00	0.08
47794	45	-36	104	1.00	-0.27	0.42	0.00	0.00	0.00	0.99	0.00	0.01
47829	21	-17	-82	1.08	-0.12	0.47	0.00	0.00	0.00	1.00	0.00	0.00
47864	-28	23	-84	1.13	-0.13	0.49	0.00	0.00	0.00	1.00	0.00	0.00
47898	-65	21	20	0.95	-0.18	0.40	0.00	0.00	0.00	1.00	0.00	0.00
47933	-52	-11	53	0.83	-0.28	0.36	0.00	0.00	0.00	1.00	0.00	0.00
47968	-9	-39	30	0.82	-0.32	0.30	0.00	0.00	0.00	1.00	0.00	0.00
48003	7	-45	15	0.96	-0.30	0.30	0.00	0.00	0.00	1.00	0.00	0.00
48037	12	-31	31	1.11	-0.24	0.27	0.00	0.00	0.00	1.00	0.00	0.00
48071	-3	-7	91	1.08	-0.24	0.24	0.00	0.00	0.00	1.00	0.00	0.00
48106	-15	5	115	1.04	-0.32	0.24	0.00	0.00	0.00	1.00	0.00	0.00
48142	-22	13	117	0.95	-0.38	0.19	0.00	0.00	0.00	1.00	0.00	0.00
48176	-20	18	134	0.87	-0.40	0.21	0.00	0.00	0.00	0.52	0.48	0.00
48209	-10	15	173	0.73	-0.39	0.20	0.00	0.00	0.00	0.02	0.98	0.00
48244	-2	2	208	0.66	-0.38	0.17	0.00	0.00	0.00	0.53	0.47	0.00
48279	12	-21	273	0.55	-0.38	0.14	0.00	0.00	0.00	0.98	0.02	0.00
48314	33	-28	312	0.43	-0.36	0.11	0.00	0.00	0.00	1.00	0.00	0.00
48348	51	-36	329	0.34	-0.33	0.12	0.00	0.00	0.00	1.00	0.00	0.00
48382	67	-30	349	0.19	-0.22	0.11	0.00	0.00	0.00	1.00	0.00	0.00
48416	53	-24	344	0.09	-0.11	0.10	0.00	0.00	0.00	0.99	0.00	0.01
48451	6	-38	334	-0.10	0.00	0.11	0.00	0.00	0.00	0.98	0.00	0.02
48484	-47	-70	290	-0.20	0.11	0.14	0.00	0.00	0.00	0.99	0.00	0.01
48519	-113	-127	250	-0.42	0.16	0.19	0.00	0.00	0.00	0.66	0.34	0.00
48554	-182	-264	289	-0.67	0.17	0.35	0.00	0.00	0.00	0.14	0.86	0.00
48589	-216	-392	331	-0.65	0.16	0.62	0.00	0.00	0.00	0.76	0.24	0.00
48624	-201	-458	268	-0.32	0.11	1.12	0.00	0.00	0.00	0.06	0.94	0.00
48659	-183	-439	145	0.13	-0.00	1.90	0.00	0.00	0.00	0.02	0.98	0.00
48693	34	-247	12	0.37	-0.65	2.49	0.00	0.00	0.00	0.00	1.00	0.00
48728	231	-139	-13	0.14	-0.28	2.48	0.00	0.00	0.00	0.00	1.00	0.00
48764	278	-96	-18	-0.05	0.26	2.16	0.00	0.00	0.00	0.00	1.00	0.00
48799	205	-127	-1	-0.22	0.35	2.10	0.00	0.00	0.00	0.00	1.00	0.00
48834	148	-210	50	-0.20	0.08	2.17	0.00	0.00	0.00	0.53	0.47	0.00
48868	173	-237	89	-0.08	-0.01	2.09	0.00	0.00	0.00	0.01	0.99	0.00
48903	197	-233	104	0.09	0.07	1.95	0.00	0.00	0.00	0.00	1.00	0.00
48936	193	-179	84	0.15	0.13	1.84	0.00	0.00	0.00	0.88	0.12	0.00
48971	172	-143	69	0.04	0.13	1.74	0.00	0.00	0.00	0.99	0.00	0.01
49004	156	-139	64	-0.03	0.08	1.56	0.00	0.00	0.00	0.97	0.00	0.03
49039	143	-146	59	-0.06	0.06	1.41	0.00	0.00	0.00	0.99	0.00	0.01
49074	126	-150	48	-0.02	0.07	1.20	0.00	0.00	0.00	1.00	0.00	0.00
49107	99	-135	33	0.00	0.03	1.08	0.00	0.00	0.00	0.99	0.01	0.00
49142	84	-111	19	0.07	0.01	0.95	0.00	0.00	0.00	0.94	0.06	0.00
49177	59	-51	-1	0.13	0.03	0.76	0.00	0.00	0.00	0.69	0.31	0.00
49211	30	-4	-13	0.15	0.06	0.67	0.00	0.00	0.00	0.99	0.01	0.00
49245	-4	44	-23	0.16	0.08	0.63	0.00	0.00	0.00	0.82	0.18	0.00
49280	-64	119	-42	0.24	0.18	0.73	0.00	0.00	0.00	0.96	0.04	0.00
49315	-119	182	-62	0.25	0.21	0.83	0.00	0.00	0.00	1.00	0.00	0.00
49349	-171	239	-91	0.16	0.23	1.05	0.00	0.00	0.00	1.00	0.00	0.00
49384	-206	249	-104	0.02	0.22	1.30	0.00	0.00	0.00	0.98	0.00	0.02
49417	-208	209	-99	-0.21	0.05	1.68	0.00	0.00	0.00	0.99	0.00	0.01
49453	-136	104	-64	-0.17	-0.03	1.82	0.00	0.00	0.00	0.99	0.00	0.01
49489	-94	57	-74	0.00	0.29	1.94	0.00	0.00	0.00	0.99	0.00	0.01
49523	-144	73	-127	0.16	0.34	1.94	0.00	0.00	0.00	0.99	0.00	0.01
49557	-189	113	-178	0.13	0.26	2.05	0.00	0.00	0.00	1.00	0.00	0.00
49592	-219	125	-217	-0.00	0.12	2.06	0.00	0.00	0.00	0.76	0.24	0.00
49627	-208	99	-219	-0.07	0.02	2.06	0.00	0.00	0.00	0.03	0.97	0.00
49662	-164	47	-195	-0.09	-0.03	1.91	0.00	0.00	0.00	0.11	0.89	0.00
49697	-144	22	-166	-0.04	-0.02	1.77	0.00	0.00	0.00	0.05	0.95	0.00
49732	-145	15	-137	0.02	-0.03	1.59	0.00	0.00	0.00	0.54	0.46	0.00
49768	-156	20	-113	0.05	-0.08	1.41	0.00	0.00	0.00	1.00	0.00	0.00
49803	-150	37	-74	0.05	-0.25	1.18	0.00	0.00	0.00	1.00	0.00	0.00
49837	-133	48	-47	0.05	-0.32	0.99	0.00	0.00	0.00	0.96	0.00	0.04
49871	-111	54	-58	0.02	-0.39	0.83	0.00	0.00	0.00	0.32	0.00	0.68
49905	-106	54	-87	0.06	-0.40	0.72	0.00	0.00	0.00	0.26	0.00	0.74
49939	-112	60	-122	0.09	-0.46	0.65	0.00	0.00	0.00	0.17	0.00	0.83
49973	-109	54	-132	0.05	-0.45	0.65	0.00	0.00	0.00	0.04	0.00	0.96
50007	-113	55	-128	0.12	-0.42	0.59	0.00	0.00	0.00	0.09	0.00	0.91
50041	-121	64	-110	0.08	-0.36	0.55	0.00	0.00	0.00	0.29	0.00	0.71
50077	-124	71	-46	0.08	-0.34	0.41	0.00	0.00	0.00	0.27	0.00	0.73
50111	-123	81	-25	0.11	-0.31	0.32	0.00	0.00	0.00	0.04	0.00	0.96
50146	-132	98	-74	0.10	-0.30	0.22	0.00	0.00	0.00	0.01	0.00	0.99
50182	-130	103	-87	0.09	-0.28	0.18	0.00	0.00	0.00	0.00	0.00	1.00
50217	-117	102	-66	0.12	-0.36	0.10	0.00	0.00	0.00	0.00	0.00	1.00
50251	-86	129	-82	0.27	-0.38	0.09	0.00	0.00	0.00	0.00	0.00	1.00
50286	-77	165	-232	0.20	-0.31	-0.01	0.00	0.00	0.00	0.00	0.00	1.00
50322	-77	179	-306	0.38	-0.31	-0.06	0.00	0.00	0.00	0.00	0.00	1.00
