Time	Gx	Gy	Gz	Ax	Ay	Az
12946	37.14	-334.67	48.72	0.19	0.22	1.77
12964	32.56	-328.98	56.21	0.17	0.18	1.72
12981	30.43	-319.20	61.46	0.23	0.20	1.61
13000	22.42	-303.51	60.56	0.23	0.22	1.46
13018	17.26	-295.27	58.53	0.21	0.20	1.39
13036	8.18	-282.26	55.02	0.15	0.15	1.24
13054	3.34	-274.03	54.18	0.15	0.10	1.04
13072	0.03	-263.02	53.63	0.17	0.09	0.85
13090	-1.72	-255.98	53.13	0.18	0.08	0.68
13109	-5.86	-240.39	51.56	0.17	0.07	0.62
13127	-8.27	-226.82	49.36	0.13	0.04	0.52
13146	-7.98	-217.62	47.03	0.09	0.01	0.41
13164	-5.46	-211.62	44.62	0.08	-0.01	0.33
13184	-0.66	-204.13	41.66	0.12	-0.04	0.27
13202	2.03	-198.32	39.31	0.16	-0.03	0.18
13222	5.55	-181.96	33.92	0.17	-0.03	0.14
13240	7.42	-162.28	28.12	0.17	-0.03	0.05
13258	8.03	-142.78	21.67	0.15	-0.03	0.01
13277	8.19	-126.30	14.30	0.12	-0.04	-0.04
13295	7.97	-112.03	6.87	0.10	-0.05	-0.09
13316	7.35	-98.07	0.58	0.10	-0.05	-0.14
13334	6.70	-90.85	-2.67	0.11	-0.04	-0.16
13353	4.90	-74.92	-9.32	0.12	-0.05	-0.21
13373	2.35	-57.16	-15.99	0.12	-0.05	-0.25
13392	-1.08	-40.57	-20.45	0.09	-0.05	-0.28
13413	-4.32	-26.06	-22.46	0.08	-0.06	-0.32
13432	-6.77	-12.33	-22.34	0.08	-0.07	-0.36
13453	-8.16	1.33	-19.74	0.07	-0.08	-0.42
13472	-9.66	14.39	-15.79	0.05	-0.10	-0.46
13491	-10.04	25.86	-12.10	0.04	-0.10	-0.49
13511	-11.43	36.79	-9.37	0.04	-0.09	-0.49
13530	-13.98	49.09	-6.70	0.07	-0.08	-0.48
13551	-16.13	63.67	-4.24	0.08	-0.09	-0.47
13569	-16.56	78.16	-2.73	0.07	-0.09	-0.42
13589	-16.56	85.02	-2.35	0.06	-0.08	-0.36
13608	-15.84	96.98	-1.34	0.05	-0.08	-0.33
13628	-13.96	106.64	-0.12	0.05	-0.08	-0.26
13648	-12.28	116.07	0.93	0.06	-0.06	-0.16
13666	-11.12	126.02	1.25	0.08	-0.05	-0.04
13685	-9.29	135.97	0.26	0.09	-0.04	0.08
13703	-7.19	144.81	-1.27	0.08	-0.02	0.21
13722	-5.77	151.63	-3.57	0.10	-0.00	0.38
13742	-5.25	155.61	-5.71	0.16	0.01	0.50
13760	-4.55	167.66	-12.01	0.21	0.02	0.56
13778	-4.59	187.06	-19.62	0.25	0.05	0.71
13796	-6.35	207.57	-27.45	0.25	0.07	0.83
13814	-8.38	227.34	-35.98	0.26	0.05	0.89
13832	-8.93	237.52	-41.72	0.26	0.04	0.95
13850	-11.28	256.96	-56.17	0.27	0.09	1.09
13869	-18.16	275.13	-69.87	0.26	0.11	1.20
13887	-23.39	292.18	-81.18	0.30	0.07	1.28
13905	-27.57	311.61	-93.61	0.29	0.17	1.42
13923	-32.46	319.76	-97.44	0.24	0.21	1.52
13941	-40.99	325.00	-96.66	0.12	0.14	1.71
13959	-40.36	318.25	-88.41	0.15	0.15	1.92
13977	-42.01	316.99	-76.74	0.21	0.25	2.09
13995	-44.63	318.24	-68.24	0.09	0.25	2.29
14013	-46.17	309.88	-42.51	0.03	0.26	2.40
14031	-45.72	289.63	-14.68	0.06	0.31	2.62
14049	-47.36	272.98	-1.97	0.13	0.34	2.76
14068	-50.66	266.92	6.87	0.26	0.33	2.90
14085	-49.13	269.24	13.14	0.35	0.30	2.95
14103	-42.10	290.59	16.36	0.52	0.31	3.03
14121	-38.80	321.08	1.42	0.47	0.29	3.03
14139	-35.08	340.19	-14.65	0.32	0.26	2.97
14157	-31.71	343.60	-18.36	0.27	0.23	2.91
14175	-20.42	344.09	-22.98	0.18	0.19	2.73
14193	-12.02	337.37	-29.43	0.13	0.26	2.53
14211	-17.99	332.43	-26.35	0.17	0.39	2.32
14229	-25.83	333.45	-20.37	0.29	0.38	2.12
14247	-41.53	347.26	-6.18	0.36	0.29	2.03
14265	-41.60	374.33	8.30	0.30	0.19	1.82
14283	-33.08	379.64	25.68	-0.09	0.16	1.60
14302	-21.29	343.67	42.31	-0.39	0.12	1.37
14320	-15.53	315.22	48.54	-0.47	0.07	1.13
14340	-4.30	252.33	55.47	-0.46	0.06	1.02
14359	3.63	194.43	55.79	-0.40	0.07	0.82
14376	5.54	145.28	49.84	-0.36	0.09	0.68
14395	1.13	98.34	37.84	-0.41	0.12	0.61
14412	-4.10	72.13	30.55	-0.56	0.15	0.63
14430	-17.87	6.68	15.70	-0.66	0.15	0.66
14450	-30.20	-81.63	5.13	-0.84	0.13	0.69
14469	-36.67	-184.36	1.31	-0.87	0.08	0.68
14488	-36.01	-284.10	-1.25	-0.81	0.05	0.66
14507	-34.45	-374.91	-3.36	-0.75	0.14	0.72
14526	-40.34	-454.74	4.94	-0.62	0.19	0.89
14547	-40.42	-500.00	25.04	-0.48	0.07	1.16
14566	-21.77	-499.71	42.82	-0.13	0.01	1.59
14584	-9.32	-500.00	46.16	0.54	0.02	2.09
14602	17.76	-500.00	37.26	0.82	0.07	2.32
