Time	Gx	Gy	Gz	Ax	Ay	Az	Clean	Deadlift	Squat	Rest	RowLeft	RowRight	Swing			
38953	-204	37	-286	0.06	-0.38	1.12	0.00	0.00	1.00	0.00	0.00	0.00	0.00
38992	-208	21	-239	0.08	-0.39	0.92	0.00	0.00	1.00	0.00	0.00	0.00	0.00
39032	-204	11	-171	0.13	-0.39	0.72	0.00	0.00	1.00	0.00	0.00	0.00	0.00
39073	-203	2	-123	0.14	-0.34	0.54	0.03	0.00	0.97	0.00	0.00	0.00	0.00
39114	-205	3	-104	0.15	-0.28	0.38	0.65	0.00	0.35	0.00	0.00	0.00	0.00
39155	-205	5	-91	0.16	-0.21	0.22	0.98	0.00	0.02	0.00	0.00	0.00	0.00
39195	-198	34	-87	0.18	-0.14	0.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39235	-191	74	-88	0.23	-0.11	0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39276	-167	130	-55	0.29	-0.11	-0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39316	-143	227	-11	0.26	-0.07	-0.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39358	-133	321	-4	0.51	-0.05	-0.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39397	-117	472	9	0.55	-0.06	-0.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39438	-117	467	-90	0.36	-0.12	0.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39478	-150	234	-290	0.45	-0.30	0.52	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39518	-88	203	-198	0.59	-0.26	0.76	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39559	33	-67	-11	0.73	0.04	0.92	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39599	64	-85	230	1.02	-0.12	0.84	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39640	31	-26	106	1.13	-0.38	0.94	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39679	-22	25	-59	1.12	-0.47	0.92	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39718	-49	13	-25	1.15	-0.52	0.98	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39759	-5	-41	25	1.06	-0.51	0.84	0.99	0.00	0.01	0.00	0.00	0.00	0.00
39800	41	-63	29	1.01	-0.36	0.77	0.97	0.00	0.03	0.00	0.00	0.00	0.00
39840	29	-58	13	1.02	-0.22	0.71	0.97	0.00	0.03	0.00	0.00	0.00	0.00
39880	-9	-24	21	0.87	-0.18	0.63	0.99	0.00	0.01	0.00	0.00	0.00	0.00
39920	-29	-35	36	0.71	-0.23	0.60	1.00	0.00	0.00	0.00	0.00	0.00	0.00
39961	-25	-58	65	0.66	-0.19	0.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40001	-20	-98	89	0.62	-0.16	0.47	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40042	-19	-137	142	0.60	-0.16	0.37	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40082	-17	-144	211	0.52	-0.14	0.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40121	-30	-143	218	0.43	-0.11	0.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40162	-56	-127	216	0.32	-0.15	0.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40203	-78	-119	232	0.08	-0.17	0.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40243	-94	-160	247	-0.10	-0.21	-0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40284	-109	-234	280	-0.28	-0.20	-0.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40325	-114	-341	263	-0.45	-0.22	-0.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40365	-123	-493	227	-0.76	-0.26	-0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40405	-99	-500	254	-0.71	-0.25	0.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40445	-92	-500	182	-0.32	-0.34	1.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40486	21	-500	85	0.97	-0.79	2.23	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40524	228	-187	20	0.77	-0.56	2.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40565	261	1	19	0.24	-0.02	1.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40605	142	-37	23	-0.42	0.14	1.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40644	60	-252	38	-0.50	-0.16	1.84	1.00	0.00	0.00	0.00	0.00	0.00	0.00
40684	70	-403	70	-0.15	-0.35	1.97	0.97	0.00	0.03	0.00	0.00	0.00	0.00
40724	124	-366	89	0.33	-0.35	2.07	0.85	0.00	0.15	0.00	0.00	0.00	0.00
40765	145	-226	103	0.33	-0.20	1.91	0.65	0.00	0.35	0.00	0.00	0.00	0.00
40805	100	-166	128	0.03	-0.01	1.83	0.49	0.00	0.51	0.00	0.00	0.00	0.00
40844	25	-195	150	-0.03	-0.05	1.75	0.34	0.00	0.66	0.00	0.00	0.00	0.00
40886	-29	-207	154	0.02	-0.14	1.63	0.81	0.00	0.19	0.00	0.00	0.00	0.00
40925	-33	-187	119	0.07	-0.24	1.28	0.99	0.00	0.01	0.00	0.00	0.00	0.00
40967	-1	-142	52	0.20	-0.22	0.98	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41006	27	-32	-21	0.32	-0.16	0.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41046	27	97	-72	0.37	-0.10	0.80	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41086	-1	232	-96	0.37	-0.04	0.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41127	-65	335	-109	0.25	-0.05	1.23	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41168	-99	358	-131	-0.00	-0.27	1.66	0.95	0.00	0.05	0.00	0.00	0.00	0.00
41208	-89	313	-172	-0.14	-0.34	2.02	0.13	0.00	0.87	0.00	0.00	0.00	0.00
41248	-72	232	-222	-0.21	-0.28	2.03	0.01	0.00	0.99	0.00	0.00	0.00	0.00
41288	-86	175	-268	-0.01	-0.17	2.01	0.00	0.00	1.00	0.00	0.00	0.00	0.00
41327	-137	186	-302	0.05	-0.11	1.93	0.01	0.00	0.99	0.00	0.00	0.00	0.00
41367	-179	184	-316	-0.03	-0.22	1.79	0.17	0.00	0.83	0.00	0.00	0.00	0.00
41407	-192	149	-309	-0.08	-0.34	1.75	0.87	0.00	0.13	0.00	0.00	0.00	0.00
41446	-171	106	-273	-0.04	-0.41	1.64	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41486	-148	86	-230	-0.02	-0.35	1.56	0.99	0.00	0.01	0.00	0.00	0.00	0.00
41526	-165	64	-194	0.00	-0.34	1.33	0.87	0.00	0.13	0.00	0.00	0.00	0.00
41565	-182	45	-174	0.05	-0.37	1.08	0.12	0.00	0.88	0.00	0.00	0.00	0.00
41608	-175	38	-164	0.13	-0.46	0.85	0.01	0.00	0.99	0.00	0.00	0.00	0.00
41647	-148	42	-156	0.17	-0.46	0.70	0.01	0.00	0.99	0.00	0.00	0.00	0.00
41686	-134	54	-161	0.15	-0.39	0.58	0.46	0.00	0.54	0.00	0.00	0.00	0.00
41726	-128	53	-176	0.16	-0.40	0.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41765	-113	58	-174	0.19	-0.35	0.40	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41806	-99	76	-169	0.20	-0.29	0.28	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41845	-90	110	-157	0.20	-0.22	0.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41884	-78	160	-123	0.30	-0.21	0.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41924	-70	232	-71	0.26	-0.14	0.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
41963	-66	311	-43	0.44	-0.13	-0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42005	-86	309	-111	0.21	-0.09	0.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42045	-137	144	-260	0.27	-0.13	0.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42086	-127	127	-265	0.54	-0.23	0.55	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42126	-100	188	-228	0.61	-0.19	0.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42166	-87	97	-262	1.15	0.63	1.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42206	26	-52	22	0.91	0.03	0.87	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42246	49	-10	179	0.90	-0.20	0.91	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42285	17	-32	-16	0.95	-0.24	0.99	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42326	-27	25	-66	1.03	-0.29	1.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42366	-45	-0	7	1.00	-0.28	1.06	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42406	-16	-40	65	0.91	-0.28	0.95	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42447	11	-72	40	0.82	-0.25	0.82	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42486	4	-77	45	0.81	-0.13	0.71	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42527	-25	-70	73	0.73	-0.06	0.61	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42567	-50	-81	119	0.62	-0.04	0.51	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42608	-60	-96	169	0.51	-0.06	0.39	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42647	-62	-118	199	0.41	-0.08	0.30	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42687	-69	-122	232	0.32	-0.10	0.19	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42729	-85	-122	268	0.18	-0.14	0.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42769	-97	-132	280	0.03	-0.19	0.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42810	-104	-154	304	-0.16	-0.18	-0.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42851	-119	-221	289	-0.33	-0.14	-0.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42892	-141	-335	249	-0.69	-0.19	-0.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42934	-142	-500	252	-0.73	-0.21	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
42974	-135	-500	285	-0.87	-0.29	0.28	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43014	-125	-500	209	0.04	-0.52	1.38	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43055	73	-487	100	1.21	-0.87	2.32	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43095	250	-107	12	0.65	-0.40	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43135	239	45	-12	0.09	0.09	2.05	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43174	120	-78	-13	-0.57	0.03	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43215	85	-325	21	-0.52	-0.22	1.89	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43256	128	-464	64	0.04	-0.31	2.20	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43295	163	-344	82	0.55	-0.21	2.15	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43337	160	-192	99	0.32	-0.11	1.83	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43378	110	-158	135	0.05	-0.03	1.78	0.99	0.00	0.01	0.00	0.00	0.00	0.00
43419	38	-193	161	-0.01	0.00	1.68	0.99	0.00	0.01	0.00	0.00	0.00	0.00
43460	-24	-204	156	0.02	-0.12	1.42	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43502	-21	-179	115	0.14	-0.26	1.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43544	38	-65	32	0.30	-0.22	0.78	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43586	50	47	-30	0.32	-0.09	0.69	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43627	17	169	-74	0.38	-0.02	0.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43668	-35	277	-95	0.31	-0.02	1.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43709	-100	349	-115	0.21	-0.06	1.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43751	-133	347	-147	-0.03	-0.25	1.93	1.00	0.00	0.00	0.00	0.00	0.00	0.00
43793	-111	294	-189	-0.11	-0.38	2.32	0.93	0.00	0.07	0.00	0.00	0.00	0.00
43835	-87	238	-220	-0.02	-0.22	2.23	0.67	0.00	0.33	0.00	0.00	0.00	0.00
43876	-125	220	-246	0.02	-0.14	2.21	0.23	0.00	0.77	0.00	0.00	0.00	0.00
43918	-177	204	-258	-0.03	-0.18	2.05	0.52	0.00	0.48	0.00	0.00	0.00	0.00
43960	-200	168	-253	-0.05	-0.26	1.85	0.91	0.00	0.09	0.00	0.00	0.00	0.00
44001	-188	131	-242	-0.07	-0.39	1.81	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44042	-165	106	-227	-0.02	-0.32	1.54	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44083	-169	86	-220	-0.02	-0.29	1.29	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44123	-181	62	-217	0.01	-0.29	1.10	0.99	0.00	0.01	0.00	0.00	0.00	0.00
44164	-189	38	-190	0.08	-0.29	0.86	0.86	0.00	0.14	0.00	0.00	0.00	0.00
44203	-200	42	-147	0.12	-0.25	0.67	0.31	0.00	0.69	0.00	0.00	0.00	0.00
44244	-210	57	-116	0.20	-0.28	0.51	0.78	0.00	0.22	0.00	0.00	0.00	0.00
44285	-202	86	-94	0.20	-0.31	0.40	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44325	-180	114	-94	0.19	-0.32	0.27	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44366	-149	151	-103	0.24	-0.32	0.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44406	-115	197	-116	0.20	-0.23	0.11	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44447	-96	250	-124	0.33	-0.24	0.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44487	-74	346	-98	0.30	-0.17	-0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44527	-82	414	-105	0.62	-0.16	0.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44567	-157	291	-256	0.35	-0.10	0.22	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44607	-188	174	-302	0.53	-0.12	0.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44648	-175	215	-195	0.67	-0.05	0.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44689	-47	-48	-105	0.78	0.20	0.79	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44729	39	-73	197	0.78	-0.27	0.55	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44769	65	-50	31	0.96	-0.43	0.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44808	36	20	-91	1.12	-0.39	0.68	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44847	-37	49	-52	1.26	-0.32	0.89	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44886	-45	-19	2	1.23	-0.17	0.87	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44925	20	-43	57	1.10	-0.42	0.73	1.00	0.00	0.00	0.00	0.00	0.00	0.00
44964	42	-70	16	1.16	-0.45	0.67	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45004	36	-49	13	1.18	-0.32	0.61	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45042	-2	-33	21	1.08	-0.19	0.56	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45082	-29	-39	16	0.91	-0.12	0.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45121	-29	-58	46	0.73	-0.11	0.41	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45160	-12	-96	75	0.63	-0.11	0.33	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45200	7	-117	130	0.52	-0.10	0.26	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45238	25	-141	175	0.40	-0.14	0.17	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45277	34	-166	214	0.36	-0.13	0.10	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45316	27	-166	246	0.30	-0.13	0.07	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45355	19	-146	269	0.20	-0.14	0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45394	10	-145	280	0.03	-0.16	0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45433	-4	-177	298	-0.13	-0.19	-0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45473	-15	-256	303	-0.29	-0.21	-0.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45513	-41	-371	269	-0.59	-0.22	-0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45553	-45	-500	249	-0.63	-0.27	0.13	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45595	-46	-500	239	-0.61	-0.23	0.62	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45636	-19	-500	132	0.40	-0.56	1.74	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45677	173	-332	59	1.20	-0.80	2.44	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45717	284	30	32	0.53	-0.21	2.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45756	200	85	23	-0.23	0.09	2.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45795	126	-146	40	-0.72	-0.29	1.97	1.00	0.00	0.00	0.00	0.00	0.00	0.00
45834	173	-420	83	-0.50	-0.42	1.97	0.99	0.00	0.01	0.00	0.00	0.00	0.00
45875	201	-481	95	0.40	-0.35	2.49	0.98	0.00	0.02	0.00	0.00	0.00	0.00
45914	203	-279	119	0.54	-0.27	2.38	0.98	0.00	0.02	0.00	0.00	0.00	0.00
45953	156	-151	156	0.19	-0.03	2.18	0.99	0.00	0.01	0.00	0.00	0.00	0.00
45993	52	-175	184	-0.10	-0.04	1.90	1.00	0.00	0.00	0.00	0.00	0.00	0.00
46035	-13	-239	179	-0.04	-0.22	1.51	1.00	0.00	0.00	0.00	0.00	0.00	0.00
46076	2	-224	137	0.19	-0.34	1.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
46117	43	-141	72	0.28	-0.24	0.71	1.00	0.00	0.00	0.00	0.00	0.00	0.00
46157	60	-47	17	0.24	-0.14	0.53	1.00	0.00	0.00	0.00	0.00	0.00	0.00
46197	48	27	-13	0.20	-0.08	0.43	1.00	0.00	0.00	0.00	0.00	0.00	0.00
46237	18	84	-25	0.19	-0.03	0.40	1.00	0.00	0.00	0.00	0.00	0.00	0.00
46277	-15	138	-29	0.19	-0.05	0.40	0.99	0.00	0.01	0.00	0.00	0.00	0.00
46317	-46	187	-35	0.19	-0.06	0.54	0.49	0.00	0.51	0.00	0.00	0.00	0.00
46357	-64	213	-42	0.08	-0.10	0.88	0.04	0.00	0.96	0.00	0.00	0.00	0.00
46398	-78	207	-66	0.06	-0.20	1.42	0.01	0.00	0.99	0.00	0.00	0.00	0.00
46438	-60	197	-106	0.05	-0.23	1.93	0.00	0.00	1.00	0.00	0.00	0.00	0.00
46478	-67	228	-147	0.16	-0.19	2.18	0.00	0.00	1.00	0.00	0.00	0.00	0.00
46519	-84	266	-178	0.11	-0.23	2.32	0.00	0.00	1.00	0.00	0.00	0.00	0.00
46558	-104	296	-197	0.03	-0.27	2.46	0.05	0.00	0.95	0.00	0.00	0.00	0.00
46598	-114	276	-207	-0.11	-0.28	2.51	0.90	0.00	0.10	0.00	0.00	0.00	0.00
46638	-119	231	-215	-0.11	-0.27	2.36	0.99	0.00	0.01	0.00	0.00	0.00	0.00
46678	-145	194	-225	-0.11	-0.21	2.14	0.97	0.00	0.03	0.00	0.00	0.00	0.00
46720	-164	149	-224	-0.06	-0.27	1.81	0.80	0.00	0.20	0.00	0.00	0.00	0.00
46761	-150	131	-210	-0.03	-0.30	1.56	0.07	0.00	0.93	0.00	0.00	0.00	0.00
46801	-138	104	-190	-0.04	-0.30	1.26	0.01	0.00	0.99	0.00	0.00	0.00	0.00
46842	-132	81	-163	-0.00	-0.27	1.02	0.06	0.00	0.94	0.00	0.00	0.00	0.00
46883	-130	67	-149	0.03	-0.31	0.85	0.60	0.00	0.40	0.00	0.00	0.00	0.00
46924	-119	72	-130	0.09	-0.39	0.68	0.96	0.00	0.04	0.00	0.00	0.00	0.00
46964	-109	81	-127	0.11	-0.34	0.50	0.98	0.00	0.02	0.00	0.00	0.00	0.00
47005	-110	92	-130	0.11	-0.32	0.40	0.99	0.00	0.01	0.00	0.00	0.00	0.00
47045	-100	97	-138	0.09	-0.37	0.31	0.92	0.00	0.08	0.00	0.00	0.00	0.00
47085	-73	100	-136	0.09	-0.32	0.20	0.92	0.00	0.08	0.00	0.00	0.00	0.00
47125	-44	123	-122	0.16	-0.32	0.09	0.96	0.00	0.04	0.00	0.00	0.00	0.00
47165	-26	166	-112	0.14	-0.19	0.07	0.99	0.00	0.01	0.00	0.00	0.00	0.00
47206	-20	202	-130	0.26	-0.26	0.02	0.99	0.00	0.01	0.00	0.00	0.00	0.00
47246	6	291	-121	0.24	-0.20	0.03	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47286	-3	337	-108	0.54	-0.19	0.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47327	-88	186	-276	0.22	-0.16	0.18	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47366	-108	136	-330	0.70	-0.38	0.48	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47407	-81	210	-267	0.68	-0.31	0.62	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47447	-104	111	-294	0.91	-0.16	0.87	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47487	-6	-70	-74	1.15	-0.05	0.77	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47531	71	-43	201	1.13	-0.38	0.70	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47571	58	-39	82	1.27	-0.40	0.92	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47610	-9	-3	-70	1.45	-0.39	0.87	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47652	-58	13	-17	1.38	-0.43	0.80	0.99	0.00	0.01	0.00	0.00	0.00	0.00
47691	-25	-13	10	1.13	-0.44	0.68	0.97	0.00	0.03	0.00	0.00	0.00	0.00
47732	17	-38	-29	0.98	-0.33	0.62	0.82	0.00	0.18	0.00	0.00	0.00	0.00
47772	18	-34	-8	0.98	-0.12	0.58	0.42	0.00	0.58	0.00	0.00	0.00	0.00
47811	-15	-20	27	0.88	-0.01	0.55	0.33	0.00	0.67	0.00	0.00	0.00	0.00
47853	-35	-27	72	0.72	-0.06	0.48	0.90	0.00	0.10	0.00	0.00	0.00	0.00
47893	-36	-52	106	0.63	-0.05	0.39	0.99	0.00	0.01	0.00	0.00	0.00	0.00
47934	-25	-70	147	0.54	-0.10	0.31	1.00	0.00	0.00	0.00	0.00	0.00	0.00
47974	-15	-87	175	0.46	-0.15	0.22	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48014	-8	-89	219	0.39	-0.17	0.16	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48055	-10	-67	253	0.29	-0.17	0.12	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48095	-21	-49	263	0.19	-0.17	0.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48136	-33	-38	274	0.09	-0.16	0.08	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48176	-50	-41	275	-0.08	-0.16	0.04	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48217	-70	-92	266	-0.20	-0.11	0.02	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48259	-102	-192	241	-0.59	-0.15	0.01	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48298	-116	-359	256	-0.63	-0.16	0.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48339	-134	-500	285	-0.78	-0.18	0.30	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48380	-180	-500	256	-0.42	-0.34	1.30	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48421	-83	-500	227	0.85	-1.13	2.58	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48461	216	-277	172	0.80	-0.63	2.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48501	296	-28	122	0.34	0.16	1.80	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48541	142	7	72	-0.25	0.29	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48580	18	-193	36	-0.61	-0.05	1.89	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48620	21	-420	27	-0.42	-0.34	2.27	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48660	96	-473	14	0.29	-0.41	2.55	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48700	143	-288	-2	0.50	-0.18	2.31	0.99	0.00	0.01	0.00	0.00	0.00	0.00
48741	112	-150	8	0.20	-0.06	2.18	0.99	0.00	0.01	0.00	0.00	0.00	0.00
48780	58	-146	36	-0.06	-0.08	1.95	0.99	0.00	0.01	0.00	0.00	0.00	0.00
48820	28	-199	57	-0.05	-0.14	1.49	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48860	32	-205	62	0.15	-0.20	1.09	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48900	47	-133	59	0.29	-0.18	0.78	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48940	64	-51	57	0.23	-0.14	0.50	1.00	0.00	0.00	0.00	0.00	0.00	0.00
48981	67	7	57	0.19	-0.09	0.42	1.00	0.00	0.00	0.00	0.00	0.00	0.00
49020	54	57	58	0.20	-0.06	0.40	1.00	0.00	0.00	0.00	0.00	0.00	0.00
49060	36	106	58	0.20	-0.04	0.43	1.00	0.00	0.00	0.00	0.00	0.00	0.00
49100	14	155	52	0.22	-0.07	0.47	0.98	0.00	0.02	0.00	0.00	0.00	0.00
49139	-9	197	39	0.13	-0.04	0.61	0.38	0.00	0.62	0.00	0.00	0.00	0.00
49179	-35	182	9	-0.07	-0.10	0.87	0.04	0.00	0.96	0.00	0.00	0.00	0.00
49219	-42	101	-23	-0.16	-0.14	1.33	0.01	0.00	0.99	0.00	0.00	0.00	0.00
49260	-41	49	-63	0.13	-0.18	1.88	0.00	0.00	1.00	0.00	0.00	0.00	0.00
49301	-41	138	-103	0.46	-0.15	2.20	0.01	0.00	0.99	0.00	0.00	0.00	0.00
49341	-40	294	-148	0.31	-0.30	2.19	0.24	0.00	0.76	0.00	0.00	0.00	0.00
49382	-42	336	-186	-0.05	-0.23	2.40	0.99	0.00	0.01	0.00	0.00	0.00	0.00
49423	-91	308	-234	-0.05	-0.12	2.66	1.00	0.00	0.00	0.00	0.00	0.00	0.00
49464	-154	263	-283	-0.16	-0.24	2.52	0.99	0.00	0.01	0.00	0.00	0.00	0.00
49505	-163	191	-310	-0.07	-0.30	2.26	0.85	0.00	0.15	0.00	0.00	0.00	0.00
49545	-153	165	-318	-0.02	-0.29	1.97	0.13	0.00	0.87	0.00	0.00	0.00	0.00
49586	-156	141	-315	0.01	-0.24	1.64	0.02	0.00	0.98	0.00	0.00	0.00	0.00
49626	-162	110	-286	-0.02	-0.23	1.34	0.17	0.00	0.83	0.00	0.00	0.00	0.00
49667	-171	70	-244	-0.04	-0.26	1.11	0.87	0.00	0.13	0.00	0.00	0.00	0.00
49708	-167	31	-189	0.05	-0.25	0.86	0.99	0.00	0.01	0.00	0.00	0.00	0.00
